# k_y phi evs ...
0	0.062832	-0.12268	0.12268	-0.95623	0.95623	-0.97752	0.97752	-1.8592	1.8592	2.3651	-2.3651	-2.3881	2.3881	-2.6927	2.6927	-2.714	2.714	-3.8605	3.8605	-3.8809	3.8809	-4.1016	4.1016	4.1246	-4.1246	5.3801	-5.3801	-5.4001	5.4001	-5.597	5.597	-5.6174	5.6174	
0	0.12566	0.12118	-0.12118	-0.95627	0.95627	0.97752	-0.97752	1.8577	-1.8577	2.3651	-2.3651	2.3881	-2.3881	2.6928	-2.6928	-2.714	2.714	3.8605	-3.8605	-3.8809	3.8809	4.1016	-4.1016	4.1246	-4.1246	5.3801	-5.3801	-5.4001	5.4001	-5.597	5.597	-5.6174	5.6174	
0	0.1885	-0.11867	0.11867	-0.95635	0.95635	-0.97751	0.97751	-1.8552	1.8552	2.3651	-2.3651	-2.3881	2.3881	-2.6929	2.6929	2.714	-2.714	-3.8606	3.8606	3.8809	-3.8809	-4.1017	4.1017	4.1246	-4.1246	5.3801	-5.3801	-5.4001	5.4001	-5.5971	5.5971	-5.6174	5.6174	
0	0.25133	-0.11517	0.11517	0.95645	-0.95645	-0.97751	0.97751	-1.8517	1.8517	2.3652	-2.3652	2.388	-2.388	2.693	-2.693	2.714	-2.714	-3.8606	3.8606	3.8808	-3.8808	4.1017	-4.1017	4.1246	-4.1246	5.3801	-5.3801	5.4001	-5.4001	-5.5971	5.5971	-5.6174	5.6174	
0	0.31416	-0.11068	0.11068	-0.95659	0.95659	-0.9775	0.9775	-1.8472	1.8472	2.3653	-2.3653	2.388	-2.388	-2.6931	2.6931	2.714	-2.714	-3.8607	3.8607	-3.8808	3.8808	-4.1018	4.1018	4.1246	-4.1246	5.3802	-5.3802	5.4001	-5.4001	-5.5972	5.5972	-5.6173	5.6173	
0	0.37699	0.1052	-0.1052	-0.95675	0.95675	-0.97749	0.97749	1.8417	-1.8417	2.3653	-2.3653	-2.388	2.388	2.6933	-2.6933	-2.714	2.714	3.8607	-3.8607	-3.8808	3.8808	4.1018	-4.1018	4.1245	-4.1245	5.3802	-5.3802	-5.4	5.4	-5.5973	5.5973	5.6173	-5.6173	
0	0.43982	0.098741	-0.098741	0.95693	-0.95693	0.97748	-0.97748	1.8353	-1.8353	2.3654	-2.3654	2.388	-2.388	2.6934	-2.6934	2.714	-2.714	3.8608	-3.8608	3.8808	-3.8808	4.1019	-4.1019	4.1245	-4.1245	5.3803	-5.3803	5.4	-5.4	5.5973	-5.5973	5.6173	-5.6173	
0	0.50265	-0.09131	0.09131	-0.95714	0.95714	-0.97747	0.97747	-1.8278	1.8278	-2.3655	2.3655	-2.388	2.388	-2.6937	2.6937	-2.714	2.714	-3.8609	3.8609	-3.8807	3.8807	-4.102	4.102	-4.1245	4.1245	-5.3804	5.3804	-5.4	5.4	-5.5974	5.5974	-5.6172	5.6172	
0	0.56549	0.082917	-0.082917	-0.95737	0.95737	-0.97746	0.97746	-1.8194	1.8194	2.3656	-2.3656	2.388	-2.388	2.6939	-2.6939	-2.714	2.714	-3.861	3.861	-3.8807	3.8807	4.1021	-4.1021	4.1245	-4.1245	5.3805	-5.3805	5.3999	-5.3999	-5.5975	5.5975	-5.6172	5.6172	
0	0.62832	-0.073572	0.073572	-0.95763	0.95763	-0.97744	0.97744	-1.8101	1.8101	2.3657	-2.3657	-2.3879	2.3879	-2.6941	2.6941	-2.714	2.714	-3.8611	3.8611	-3.8806	3.8806	-4.1023	4.1023	4.1245	-4.1245	-5.3806	5.3806	-5.3999	5.3999	-5.5977	5.5977	-5.6171	5.6171	
0	0.69115	-0.063285	0.063285	-0.9579	0.9579	-0.97742	0.97742	-1.7998	1.7998	2.3659	-2.3659	-2.3879	2.3879	-2.6944	2.6944	-2.7139	2.7139	-3.8613	3.8613	-3.8806	3.8806	-4.1024	4.1024	4.1244	-4.1244	5.3807	-5.3807	-5.3998	5.3998	-5.5978	5.5978	-5.6171	5.6171	
0	0.75398	-0.052071	0.052071	0.95819	-0.95819	-0.97741	0.97741	1.7886	-1.7886	-2.366	2.366	2.3879	-2.3879	-2.6947	2.6947	-2.7139	2.7139	-3.8614	3.8614	-3.8805	3.8805	4.1025	-4.1025	4.1244	-4.1244	-5.3808	5.3808	-5.3998	5.3998	-5.5979	5.5979	-5.617	5.617	
0	0.81681	-0.039942	0.039942	-0.95849	0.95849	-0.97739	0.97739	-1.7765	1.7765	2.3662	-2.3662	2.3879	-2.3879	-2.695	2.695	-2.7139	2.7139	-3.8616	3.8616	-3.8805	3.8805	4.1027	-4.1027	4.1244	-4.1244	-5.3809	5.3809	5.3997	-5.3997	-5.5981	5.5981	-5.617	5.617	
0	0.87965	-0.026912	0.026912	-0.95881	0.95881	-0.97736	0.97736	1.7634	-1.7634	2.3663	-2.3663	2.3878	-2.3878	2.6953	-2.6953	-2.7139	2.7139	-3.8617	3.8617	3.8804	-3.8804	4.1029	-4.1029	4.1244	-4.1244	5.381	-5.381	-5.3997	5.3997	-5.5982	5.5982	5.6169	-5.6169	
0	0.94248	-0.012996	0.012996	-0.95914	0.95914	-0.97734	0.97734	-1.7495	1.7495	2.3665	-2.3665	-2.3878	2.3878	-2.6957	2.6957	-2.7139	2.7139	3.8619	-3.8619	-3.8803	3.8803	4.103	-4.103	4.1243	-4.1243	-5.3812	5.3812	-5.3996	5.3996	-5.5984	5.5984	5.6168	-5.6168	
0	1.0053	-0.0017889	0.0017889	-0.95948	0.95948	-0.97732	0.97732	-1.7347	1.7347	2.3667	-2.3667	-2.3878	2.3878	2.696	-2.696	-2.7138	2.7138	-3.8621	3.8621	3.8802	-3.8802	4.1032	-4.1032	4.1243	-4.1243	-5.3813	5.3813	5.3995	-5.3995	-5.5986	5.5986	-5.6167	5.6167	
0	1.0681	-0.017427	0.017427	-0.95982	0.95982	-0.97729	0.97729	-1.7191	1.7191	2.3669	-2.3669	-2.3877	2.3877	-2.6963	2.6963	-2.7138	2.7138	-3.8623	3.8623	-3.8802	3.8802	4.1034	-4.1034	-4.1242	4.1242	-5.3815	5.3815	-5.3995	5.3995	-5.5988	5.5988	-5.6167	5.6167	
0	1.131	-0.0339	0.0339	-0.96017	0.96017	0.97726	-0.97726	-1.7026	1.7026	-2.3671	2.3671	2.3877	-2.3877	-2.6967	2.6967	-2.7138	2.7138	-3.8625	3.8625	-3.8801	3.8801	4.1036	-4.1036	-4.1242	4.1242	-5.3816	5.3816	5.3994	-5.3994	-5.599	5.599	-5.6166	5.6166	
0	1.1938	-0.05119	0.05119	-0.96053	0.96053	-0.97724	0.97724	1.6853	-1.6853	2.3673	-2.3673	2.3877	-2.3877	2.697	-2.697	-2.7138	2.7138	3.8627	-3.8627	-3.88	3.88	4.1038	-4.1038	4.1242	-4.1242	5.3818	-5.3818	-5.3993	5.3993	-5.5992	5.5992	5.6165	-5.6165	
0	1.2566	-0.069278	0.069278	-0.96089	0.96089	0.97721	-0.97721	-1.6672	1.6672	2.3675	-2.3675	2.3876	-2.3876	2.6974	-2.6974	-2.7137	2.7137	-3.8629	3.8629	3.8799	-3.8799	4.104	-4.104	4.1241	-4.1241	5.3819	-5.3819	-5.3992	5.3992	5.5994	-5.5994	-5.6164	5.6164	
